"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86"
"11",-2.76949375607714,-2.78422060258047,-2.78405502297134,-2.78376788582666,-2.79885134003259,-2.81428202724084,-2.79886082091579,-2.79839933882849,-2.79861634203797,2.43222302585106,2.72281913788896,2.56260404541762,2.51222185422815,2.46545565485848,2.50601098827428,-2.86104050061998,2.47133301029403,2.51130393408825,2.54556133052034,2.5046933113335,-2.78527540557665,-2.78528459452119,-2.74022134041946,-2.80044337301692,-2.75481960789941,-2.80062288841145,-2.7688422556048,-2.79990970409399,-2.75438079226382,-2.8000437421212,2.53203175522358,-2.78412001069249,-2.79955031408402,-2.81413779839425,-2.75466607144466,2.498593432809,-2.82954958348291,1.12084214518058,-2.8146845007584,-2.81416501640874,1.70632136024539,-2.76926920943267,1.1123099030064,1.71901937543622,1.61986485138433,1.11264791266088,1.69406038719687,1.12929971078545,1.70684122366831,-2.81452407014504,1.12078198194919,1.1040445336629,1.60826159892614,1.60839059262248,-2.82954946116395,1.61951103502005,1.63107012986776,1.71880700263886,1.59675334459801,2.55451754630465,1.12996339142926,-2.81404192114975,1.73165854335869,1.61973557300198,1.92767010477502,-2.79941336289034,1.63100839856076,1.60804109874779,1.7066109865605,1.92729418196578,1.64307406572024,1.71935721734874,1.40853471695576,1.91554772699698,1.94023812954982,1.92820647102737,-2.76956368585602,1.94360591493504,1.97613039272598,1.14838283719479,-2.78481695112896,1.94009077512806,1.1670017908637,1.92806650515824,1.95264468985984,1.58242367028636
"12",-2.80071130564847,-2.81452016591015,-2.81436490429757,-2.81407667288816,-2.82820813440658,-2.84265826166277,-2.82824779789875,-2.82779094474406,-2.8280185518659,2.51772263229859,2.56260404541762,2.91187985182849,2.60616608871518,2.55445864820207,2.59929280417626,-2.88646378912104,2.56096132111804,2.60515183565422,2.64301488777426,2.59783559095045,-2.81551029479929,-2.81547569680337,-2.77326466889388,-2.82973331076275,-2.78694616759649,-2.82990164413751,-2.8001088739307,-2.82918043785078,-2.78654661064474,-2.82930524771145,2.62805756526191,-2.81443667271811,-2.82884254201357,-2.84251087776887,-2.78680461773381,2.59109198294962,-2.8569515756094,1.08740174372821,-2.84302517853485,-2.84253840180894,1.70658200706988,-2.80049305131314,1.07736658137213,1.72082419639408,1.61459192926578,1.07774975912711,1.69283000749978,1.0973587934607,1.70716527597481,-2.84287484904849,1.08733582889329,1.06763876383164,1.60183637336762,1.60198150698345,-2.85696150870217,1.61420334786358,1.62690998892918,1.72058713566262,1.58918594344159,2.65292648852692,1.16135890907683,-2.84244566607822,1.73500322906922,1.61445340887399,1.91925348850058,-2.82877909879972,1.62684287934857,1.60159609500461,1.70690773973296,1.93759574045967,1.64010717071534,1.72120500609199,1.41619065502567,1.90600834303558,1.93298710697616,1.91984369785265,-2.80078380500285,1.95541653240006,1.99094997037458,1.18357256012099,-2.81508698778974,1.93282530683821,1.20602681547776,1.91969073061058,1.94654271864788,1.53647728452337
"13",-2.78317565544051,-2.79750056734249,-2.79733950539633,-2.79705190094164,-2.81171854449264,-2.82671991589025,-2.81174121538708,-2.81128177412582,-2.81150340610017,2.4697477292096,2.51222185422815,2.60616608871518,2.80344737598303,2.50451570647675,2.54694621565621,-2.87218549242351,2.51066709776124,2.55248723616065,2.5883248078415,2.54556738854095,-2.79852705350103,-2.79851707773642,-2.75470261331258,-2.81328127996261,-2.76889947221064,-2.81345589938473,-2.78254559124986,-2.81273921510058,-2.7684778448148,-2.81286921097809,2.57416952826945,-2.79740740568762,-2.81238923627367,-2.82657428274942,-2.76875118359232,2.53918539826231,-2.84156088928873,1.10618701169108,-2.82710679745963,-2.82660163375109,1.7064153455252,-2.78295381636888,1.09699686836722,1.71978942462616,1.61753784898855,1.09735465536457,1.69350157743337,1.11530097087144,1.70696296918754,-2.82695078950352,1.10612432898495,1.08809131673933,1.60543014475869,1.60556621090158,-2.84156519708378,1.61716881139411,1.6292302773131,1.71956624106883,1.59342187561494,2.59769970515988,1.14367483691216,-2.82649184342672,1.73310276565485,1.61740453364669,1.92396754054185,-2.8122843925993,1.62916618767788,1.60520099219775,1.70672077830553,1.93178690561733,1.64175658272942,1.72014607571539,1.41184696787478,1.91135357396737,1.93704590554398,1.92452748243579,-2.78324666148458,1.94875944570009,1.98260152759503,1.16375499031071,-2.79808393061658,1.93689222571253,1.1840526393375,1.92438182407784,1.94995556214802,1.56230994087963
"14",-2.76691718108409,-2.78171986699225,-2.78155343495858,-2.78126639383929,-2.79642850312163,-2.81194020689457,-2.79643547862024,-2.79597362084494,-2.79618974127426,2.42521258587628,2.46545565485848,2.55445864820207,2.50451570647675,2.70815659343852,2.49835941852004,-2.85894265294006,2.46398242713712,2.50360572007881,2.53756607624781,2.49705323817173,-2.78278001316203,-2.78279282364011,-2.73749391427339,-2.79802604781225,-2.75216791757288,-2.79820648701148,-2.76626160524226,-2.7974939720493,-2.75172585797089,-2.79762877173604,2.52415412466238,-2.78161783729099,-2.79713280635783,-2.81179622883593,-2.75201339061526,2.49100639273573,-2.82728824316074,1.12360480584412,-2.81234560765944,-2.811823421079,1.70628005781,-2.76669209360863,1.11519678847192,1.71885038941825,1.62028438649345,1.11553106682937,1.6941423737118,1.13193842918564,1.70679467862966,-2.81218434251347,1.12354511728178,1.107052299664,1.60877643881615,1.60890410134851,-2.8272873020276,1.61993344452727,1.6313976290054,1.71864005688823,1.59736265332674,2.54644357514205,1.12733226155636,-2.8116978225671,1.73136222787541,1.62015587739749,1.92835076121861,-2.79698974656747,1.63133634060261,1.60855757772972,1.70656669777693,1.9264178208894,1.64330287086076,1.71918467691552,1.40787703229192,1.91632117874992,1.94082245130632,1.92888267759793,-2.76698687675686,1.94260473743905,1.97488033984203,1.14543753703098,-2.78231862932855,1.94067629066126,1.16373891751698,1.92874378627347,1.95313404384586,1.58622785523083
"15",-2.78099929657711,-2.79538865441595,-2.7952268681008,-2.79493935284095,-2.80967284385704,-2.82474307121171,-2.80969336930535,-2.80923361782064,-2.80945449060091,2.46383594981533,2.50601098827428,2.59929280417626,2.54694621565621,2.49835941852004,2.79049129534361,-2.870415989058,2.50446716030598,2.54599279733755,2.58157873058351,2.53912220782101,-2.79641968127297,-2.79641278679654,-2.75239804389732,-2.81124024692497,-2.76665925578884,-2.8114156513713,-2.78036573672343,-2.81069954306025,-2.76623487136109,-2.81083018503771,2.56752309788971,-2.79529423289937,-2.81034805535779,-2.82459763531054,-2.76651012523835,2.53278514541903,-2.83965242194572,1.10851878167784,-2.82513242387866,-2.82462496377869,1.70637874621846,-2.78077696556533,1.09943430048963,1.71964439855887,1.61789089217675,1.09978891736086,1.69356967303903,1.11752731663675,1.70692191806793,-2.82497570672559,1.10845650151252,1.09063156808939,1.60586414527633,1.60599908442312,-2.83965605285755,1.61752429508796,1.62950513988545,1.71942294646493,1.59393612523739,2.59088693683846,1.14143989002052,-2.82451305514506,1.73284961120724,1.6177582353878,1.92454194071371,-2.810237969625,1.62944142410769,1.60563638850018,1.70668164222668,1.93104972526078,1.64194760535012,1.71999802971199,1.41126943097471,1.9120067956029,1.93753847845483,1.92509810398659,-2.78107007068806,1.94791645234037,1.98154755035759,1.16125320977176,-2.79597403015636,1.93738581214888,1.18128113497954,1.92495335834846,1.95036746790875,1.56553747964976
"16",5.82709208778415,5.87138785764985,5.87089002379982,5.87000204130184,5.91523096009134,5.96152491544375,5.91542306522494,5.91402291120673,5.91468811675191,-2.84955795887772,-2.86104050061998,-2.88646378912103,-2.87218549242351,-2.85894265294006,-2.870415989058,6.35194545390642,-2.86063305550671,-2.87195195144147,-2.88158897340201,-2.87003535686498,5.87454183901124,5.87491300883203,5.73969093250926,5.92015466770305,5.78381936815694,5.92069441046892,5.82601160401485,5.91889064126077,5.78238339636123,5.91933722304663,-2.87776801520907,5.87210244942296,5.91781805127888,5.96169082132973,5.78333870052364,-2.86831284240882,6.0080427274591,-3.1478646916155,5.96333277271601,5.9617704182954,-4.8371336816721,5.82746512824255,-3.13841728368293,-4.85468339925687,-4.0939234180287,-3.13871766621288,-4.82018799279868,-3.15727163941919,-4.83782726124455,5.96285027778275,-3.14781913168934,-3.12923411535561,-4.07874821270357,-4.07874606877006,6.00737460079921,-4.09349562125636,-4.10857813679244,-4.85447656362544,-4.0636248067833,-2.88414875754568,-2.81659566350154,5.96089752034414,-4.87231413608345,-4.09353579214891,-5.21164618391324,5.91824034915251,-4.10856804939611,-4.07831562979291,-4.83759633877272,-4.14473262468747,-4.12438549311595,-4.85526357318065,-3.63579620930472,-5.19414861682942,-5.2297481437187,-5.21233024316534,5.82821187020422,-4.1584737090727,-4.18587248973697,-2.82556527343847,5.87425275590257,-5.22956122701544,-2.83463203655768,-5.21212906574852,-5.24766845607011,-3.56735898640182
"17",-2.76899070123238,-2.78373269247005,-2.78356694263455,-2.78327982610914,-2.79837898941387,-2.81382585752153,-2.79838796645344,-2.79792641099568,-2.79814323626281,2.43080760570045,2.47133301029403,2.56096132111804,2.51066709776124,2.46398242713712,2.50446716030598,-2.86063305550671,2.71984946805233,2.50975077016415,2.54394866727302,2.50315178479034,-2.78478856257952,-2.78479847390973,-2.7396881549828,-2.79997211969405,-2.75430154478806,-2.80015181956901,-2.76833837761034,-2.79943876866359,-2.75386208165051,-2.79957295843299,2.53044265047827,-2.78363180255887,-2.79907902403357,-2.81368167340961,-2.75414781056192,2.49706252812749,-2.82910948050249,1.12137632695248,-2.81422891017348,-2.81370888618191,1.70633592653054,-2.76876603677281,1.11286892651051,1.71900866485181,1.61996471541386,1.11320619139579,1.69409936036859,1.12980910648545,1.70685475195472,-2.81406831290195,1.12131625822365,1.10462773073554,1.60838032923419,1.60850905896634,-2.8291092008542,1.61961146793633,1.63115177470351,1.71879669611618,1.59689077565802,2.55288912218461,1.1294852779493,-2.81358529479198,1.731622626168,1.61983558887721,1.9278197809052,-2.79894084061501,1.6310901308272,1.60816015328663,1.706624961756,1.92715881921193,1.64313617298171,1.71934580324683,1.40841391399683,1.91571585041798,1.94036865526291,1.92835526358535,-2.76906057476676,1.94344608602237,1.9759217799691,1.14784302053885,-2.78432951186649,1.94022153780158,1.16639960270236,1.92821551132081,1.95275633618008,1.58316735203908
"18",-2.78288316307524,-2.79721740850082,-2.7970562416424,-2.79676865412809,-2.81144498441292,-2.82645633416906,-2.81146733516618,-2.8110078536456,-2.81122937099066,2.46887330746566,2.51130393408825,2.60515183565422,2.55248723616065,2.50360572007881,2.54599279733755,-2.87195195144147,2.50975077016415,2.80152808022474,2.58732904086349,2.54461538478401,-2.79824455251441,-2.79823502232319,-2.75439153702811,-2.81300838682385,-2.76859771200016,-2.81318311994215,-2.78225256988373,-2.81246652003566,-2.76817568575883,-2.81259660863674,2.57318825512309,-2.79712403779737,-2.81211632264582,-2.82631071710085,-2.76844930144839,2.53823992939504,-2.84130719984942,1.10649089368108,-2.8268435608948,-2.82633806454671,1.70644977687054,-2.78266122919234,1.09731613352065,1.71980855498407,1.61761652069106,1.09767346213428,1.69355078313451,1.11558950239196,1.70699677206641,-2.82668745020921,1.10642826861099,1.08842555253816,1.60552024495426,1.6056561519654,-2.84131142417299,1.61724782716801,1.62929791250254,1.7195856158298,1.5935233046196,2.59669424585558,1.14343434127812,-2.82622797576345,1.73310663694815,1.61748329855699,1.92407407338407,-2.81201068804021,1.6292338747394,1.60529128970026,1.70675485168314,1.93175116708264,1.64181238111122,1.72016477982006,1.41177814317687,1.91147136941907,1.93714074725592,1.92463347741783,-2.78295411239889,1.9487092373367,1.98252246738475,1.16347769298548,-2.79780103604274,1.93698721152267,1.18373814170863,1.92448794945628,1.95003887705376,1.56274830834195
"19",-2.79471557827741,-2.80870198492308,-2.80854472769454,-2.80825674832267,-2.82257237922305,-2.83721221079886,-2.82260611890984,-2.82214841867117,-2.82237392666008,2.50150266965814,2.54556133052034,2.64301488777426,2.5883248078415,2.53756607624781,2.58157873058351,-2.88158897340201,2.54394866727302,2.58732904086349,2.87449987942693,2.58014831123911,-2.8097046234037,-2.80967851928925,-2.76691571018635,-2.82411040167292,-2.78077449608223,-2.82428089776548,-2.79410349287933,-2.82356128617853,-2.7803673428007,-2.82368787525161,2.60981667275909,-2.8086149936731,-2.82321923351628,-2.83706535992175,-2.78063062644432,2.57352829408274,-2.85169389489946,1.09383002224966,-2.83758592463679,-2.83709282132655,1.70645207008325,-2.79449594620827,1.08408601962866,1.72039536003898,1.61554148536154,1.08446046401578,1.69298868231932,1.10349656630133,1.70702306700629,-2.83743364130472,1.09376521587955,1.07464152898444,1.60300913247102,1.60315116343858,-2.85170197579319,1.61515963144996,1.62764399754187,1.72016307106658,1.59057995498056,2.63422801038847,1.15514565812526,-2.83699425460158,1.7342763132285,1.61540478652962,1.92081511923612,-2.82314130930353,1.62757791649205,1.60277270628291,1.70677080865605,1.93552500231148,1.64061002541704,1.72076784285985,1.41456708098196,1.90778718988935,1.93432323826165,1.92139491543355,-2.79478741514677,1.9530539965069,1.98800560977272,1.17662309074568,-2.80927432354873,1.93416423111554,1.19833315343087,1.92124446346389,1.94765654735381,1.54538292514734
"20",-2.78053349416898,-2.79493634716871,-2.79477440917181,-2.7944869084742,-2.80923439260443,-2.82431903273338,-2.80925447783605,-2.80879465652063,-2.80901537519889,2.46258127511298,2.50469331133349,2.59783559095045,2.54556738854095,2.49705323817173,2.53912220782101,-2.87003535686498,2.50315178479034,2.54461538478401,2.58014831123911,2.78775517227101,-2.79596832471083,-2.79596207390018,-2.75190540648561,-2.81080278189232,-2.76618009700029,-2.81097835072249,-2.77989922097614,-2.81026235966549,-2.76575513534047,-2.81039313759927,2.5661136688169,-2.79484168365692,-2.80991055598824,-2.82417364750023,-2.76603079025018,2.53142757375633,-2.8392427091977,1.10902041190721,-2.82470891249124,-2.82420097158509,1.70636431349552,-2.78031107888068,1.09995799733033,1.7196071526076,1.61796120123,1.10031194996005,1.69357726835538,1.11800693136983,1.70690654866534,-2.82455204685036,1.10895821652146,1.09117673684508,1.60595147562615,1.60608617615825,-2.83924618726694,1.61759511786112,1.6295590114468,1.71938606529228,1.59404032709489,2.58944246985893,1.14095592169067,-2.82408861388242,1.73278961587491,1.61782868060747,1.92465962536723,-2.80979940114589,1.62949537549203,1.60572401073705,1.70666667611955,1.93087873397052,1.64198385140911,1.71996014907866,1.41115397652556,1.91214102896148,1.93763898288647,1.92521499441504,-2.78060423865053,1.94772303192525,1.98130940780442,1.16071295957226,-2.79552216654594,1.93748652972105,1.18068399330112,1.92507044041286,1.95045103638295,1.56622104145734
"21",5.61503988420676,5.65687619003292,5.65640600051883,5.65555009878387,5.6982535764649,5.74195750330265,5.69846640094355,5.69712262727424,5.69777226505298,-2.77162240312453,-2.78527540557665,-2.81551029479929,-2.79852705350103,-2.78278001316203,-2.79641968127297,5.87454183901124,-2.78478856257952,-2.79824455251441,-2.8097046234037,-2.79596832471083,5.90985546459268,5.66017800007131,5.5325105942786,5.70293589099112,5.57418908151971,5.70344566632848,5.61405137322591,5.70170589212302,5.57283995389842,5.70212813437867,-2.80516060056614,5.65758901227684,5.70069230032227,5.742120404744,5.5737366782318,-2.79391979052177,5.78588950355069,-2.96474006133591,5.74367258148653,5.74219726330847,-4.67049365191607,5.61541486468543,-2.95464747889582,-4.68862698605695,-3.9322613167603,-2.95496421832072,-4.65298443348786,-2.97479309588972,-4.67121181901887,5.74321696573942,-2.96469322278802,-2.94483502832241,-3.91681171991351,-3.91681982520571,5.78524853566733,-3.9318245994185,-3.94718101583423,-4.68840953718156,-3.90141859486943,-2.81275164695289,-2.73768457669205,5.74137852576286,-4.70683766385138,-3.93187926422766,-5.02352224713634,5.70117109906961,-3.94716834925338,-3.91637939595116,-4.67096906563833,-3.99774573974479,-3.96327052584007,-4.68922192099132,-3.51089283418213,-5.00578145035999,-5.0418785095951,-5.02422251029395,5.61612899125076,-4.01204671297504,-4.04056187363242,-2.74922783632428,5.65961867034282,-5.04168742460462,-2.76089612525929,-5.02401847447743,-5.06004747137676,-3.34057230312991
"22",5.61535249046082,5.65719806801886,5.65672777425177,5.6558718761931,5.69858498847588,5.74229883000468,5.698797496122,5.69745366269455,5.69810320629765,-2.77165133722244,-2.78528459452119,-2.81547569680337,-2.79851707773642,-2.78279282364011,-2.79641278679654,5.87491300883203,-2.78479847390973,-2.79823502232319,-2.80967851928925,-2.79596207390018,5.66017800007131,5.91050088317888,5.53280463588036,5.70326797276732,5.57449233576682,5.7037778610889,5.61436331858053,5.7020380676413,5.5731428413743,5.70246039419194,-2.80514107401152,5.65791052679122,5.70102425654221,5.74246163872131,5.57403981658246,-2.79391650547304,5.78624053954727,-2.96507900446056,5.74401414428625,5.74253849594076,-4.67079787286203,5.61572719954379,-2.95499675430572,-4.68892261333573,-3.93254783117566,-2.95531321865511,-4.65329695232291,-2.97512170671033,-4.67151568668365,5.74355842657296,-2.96503219366509,-2.94519437380369,-3.91710466364828,-3.917112695557,5.78559960665336,-3.93211130031583,-3.94746132144607,-4.68870529661146,-3.90171792126649,-2.81272109939237,-2.73765912885613,5.74171956438338,-4.70712470894988,-3.93216585410901,-5.02389760480856,5.70150219251296,-3.94744866972673,-3.91667246679044,-4.67127308162316,-3.99802061435691,-3.96354415051123,-4.68951730081113,-3.51095668455462,-5.00616283342946,-5.04224761258626,-5.02459757794199,5.61644139949971,-4.01231444071444,-4.04081535099734,-2.74917846061573,5.65994064349298,-5.04205660381139,-2.76082256250674,-5.02439361190203,-5.06041040583779,-3.34114794567773
"23",5.48924996312529,5.52963445016322,5.52918057901365,5.52834378200275,5.56955664989995,5.61173188984786,5.56978138236048,5.56847109502568,5.56911133798006,-2.72530147117495,-2.74022134041946,-2.77326466889388,-2.75470261331258,-2.73749391427339,-2.75239804389732,5.73969093250926,-2.7396881549828,-2.75439153702811,-2.76691571018635,-2.75190540648561,5.5325105942786,5.53280463588036,5.65959625348434,5.57409614613439,5.44982850451439,5.57458823175306,5.48831530867654,5.57288652604687,5.448530589806,5.57329439004669,-2.76194964472464,5.53034571573819,5.5719077648514,5.61189286888157,5.44939277338974,-2.74966657924749,5.65413742709932,-2.8561829031874,5.61339203890846,5.61196809536488,-4.57170986642447,5.48962571859609,-2.84571964151207,-4.59017955729173,-3.83641901831845,-2.84604576409108,-4.55387586804567,-2.86660715817545,-4.57244221538013,5.61295228905996,-2.856135338535,-2.83554563364454,-3.82081433188052,-3.82082844624039,5.65351268565285,-3.83597722910734,-3.85148848764667,-4.58995595985763,-3.80526883998313,-2.77024711168348,-2.69070489602268,5.61118135016188,-4.60872441685603,-3.83604038330097,-4.91203802882125,5.57241903180192,-3.85147430292083,-3.82038232725071,-4.57219260958273,-3.91063370396677,-3.86773738214369,-4.59078295955869,-3.4366202462422,-4.89416022633933,-4.93053759281383,-4.9127475641441,5.4903205279015,-3.92525900413734,-3.95442085049067,-2.70374951131876,5.5323041595135,-4.9303441245458,-2.71693541763784,-4.91254191691221,-4.94884660129458,-3.20633916753796
"24",5.65759561165447,5.69992181687944,5.69944612095777,5.69858370074318,5.74179009374186,5.78600976540346,5.74199904543977,5.7406438853442,5.74129678021896,-2.78721664257448,-2.80044337301692,-2.82973331076275,-2.81328127996261,-2.79802604781225,-2.81124024692497,5.92015466770305,-2.79997211969405,-2.81300838682385,-2.82411040167292,-2.81080278189232,5.70293589099112,5.70326797276732,5.57409614613439,5.99652074502491,5.61626267696179,5.74703648953167,5.6565891644289,5.74528376842068,5.61489628268559,5.74571086955803,-2.81970838580383,5.70063544252262,5.74425842225563,5.78617341550918,5.61580465184255,-2.80881827651942,5.83045691596867,-3.00152323368838,5.78774348397712,5.7862508311886,-4.70393182993425,5.65797055049062,-2.99155300511884,-4.72195340166096,-3.96469782148208,-2.99186663983352,-4.68653052726485,-3.01145373903625,-4.70464528182685,5.78728251482694,-3.0014766364606,-2.9818598945647,-3.94929907027516,-3.94930514261795,5.82981034920532,-3.96426277832527,-3.97956841884417,-4.72173800735328,-3.93395587256752,-2.8270617552753,-2.75357278429927,5.78542125758341,-4.74005306189007,-3.96431456899061,-5.06127798082649,5.74472668763001,-3.97955627301025,-3.94886658949765,-4.70440481664745,-4.02716724264174,-3.99560571038304,-4.72254553851626,-3.53616241123242,-5.0435817344366,-5.07958762652871,-5.06197518297629,5.6586912142688,-4.04135901699882,-4.06965644258546,-2.76461220684863,5.70268913237713,-5.07939732858215,-2.77577120146112,-5.06177167157626,-5.09771105399699,-3.38596161072061
"25",5.53042079414767,5.57127926880976,5.57082007011911,5.56997693319815,5.61167634544134,5.65435053429136,5.61189740048032,5.61057605682744,5.61121949084802,-2.74031330475474,-2.75481960789941,-2.78694616759649,-2.76889947221064,-2.75216791757288,-2.76665925578884,5.78381936815694,-2.75430154478806,-2.76859771200016,-2.78077449608223,-2.76618009700029,5.57418908151971,5.57449233576682,5.44982850451439,5.61626267696179,5.74053296507173,5.61676053785929,5.52946891280962,5.61504626740017,5.48921834870618,5.61545883661929,-2.77594620409756,5.57199146020365,5.61405613326398,5.65451229624571,5.49009179612438,-2.76400338967628,5.69725453173066,-2.89182614656343,5.65602877919456,5.65458806459355,-4.60408500987613,5.53079663184979,-2.88148056335685,-4.62244676596647,-3.86781809958909,-2.8818036915286,-4.58635523135906,-2.90213255972796,-4.60481280442276,5.65558384998406,-2.89177881664303,-2.8714213315892,-3.85226242399421,-3.852274561142,5.69662430250928,-3.86737792876808,-3.88284023907156,-4.62222515727276,-3.83676504960992,-2.78401309029265,-2.70604695904194,5.65379080574027,-4.64088441945163,-3.86743828472604,-4.94861354866128,5.61455741902798,-3.88282656564121,-3.85183025266492,-4.60456541249014,-3.93906992405919,-3.89903881373208,-4.6230474723879,-3.46115585852709,-4.93077846429116,-4.96706840662817,-4.94932013380979,5.53149777170579,-3.95358885549051,-3.98253860986622,-2.7186037069259,5.57397315695119,-4.96687569740096,-2.73129646156645,-4.9491149895685,-4.98533375571741,-3.2502764957842
"26",5.65809917794072,5.70043118041433,5.6999554193323,5.69909292200132,5.74230526629458,5.78653104107466,5.74251417212196,5.7411588773091,5.7418118107023,-2.78740120222643,-2.80062288841145,-2.82990164413751,-2.81345589938473,-2.79820648701147,-2.8114156513713,5.92069441046892,-2.80015181956901,-2.81318311994215,-2.82428089776548,-2.81097835072249,5.70344566632848,5.7037778610889,5.57458823175306,5.74703648953167,5.61676053785929,5.9975523046749,5.65709251839462,5.74579943038287,5.61539393925374,5.74622658901582,-2.81988056232535,5.70114481548119,5.74477394512226,5.7866947000086,5.6163024462128,-2.80899460302989,5.83098428767575,-3.00195846885366,5.78826498019769,5.78677212227887,-4.70432749798727,5.65847411621703,-2.99198968882882,-4.72234774681014,-3.96508163955099,-2.99230328679031,-4.68692747268978,-3.01188752357917,-4.7050408940678,5.78780394769764,-3.00191187448194,-2.98229799113988,-3.94968349033758,-3.94968953862665,5.83033765469587,-3.96464661621275,-3.97995165556702,-4.72213237681872,-3.93434088375769,-2.82723111925919,-2.75376079808511,5.78594242045857,-4.74044609294584,-3.96469837287243,-5.06172472971503,5.74524208572626,-3.97993951589218,-3.94925100771661,-4.70480045597027,-4.02751540570665,-3.99598832884886,-4.722939850541,-3.53646138384204,-5.04402901090635,-5.08003382337044,-5.06242189562739,5.65919485734898,-4.04170588797413,-4.07000073722264,-2.76479425803324,5.70319878971641,-5.07984353474106,-2.77594722546143,-5.06221839043758,-5.09815671160408,-3.38649870601046
"27",5.56980023546376,5.61110953653452,5.61064527064608,5.60979605131193,5.65195818593898,5.69510688004329,5.65217584270478,5.65084391876084,5.6514904521832,-2.75472388510278,-2.7688422556048,-2.8001088739307,-2.78254559124986,-2.76626160524226,-2.78036573672343,5.82601160401485,-2.76833837761034,-2.78225256988373,-2.79410349287933,-2.77989922097614,5.61405137322591,5.61436331858053,5.48831530867654,5.6565891644289,5.52946891280962,5.65709251839462,5.81883209566182,5.65536620149782,5.5281384282091,5.65578324888441,-2.78940443511191,5.61182275781626,5.65436524879083,5.6952694266136,5.5290225758092,-2.77778078333915,5.73848499309251,-2.92587694804585,5.69680238055791,5.69534571527544,-4.63502074014229,5.57017625587923,-2.91563987161229,-4.65328269604496,-3.89782643069413,-2.9159602459373,-4.6173873268752,-2.93607469643647,-4.63574431948864,5.69635252534056,-2.9258298308838,-2.90568647448669,-3.88231495829398,-3.8823252318596,5.73784949071328,-3.89738773034985,-3.9128058830841,-4.65306293715586,-3.86686095115662,-2.79725503565999,-2.72078677086177,5.69453845547378,-4.67162124238238,-3.89744545248532,-4.98354508180882,5.65485730930142,-3.91279269271396,-3.8818825724862,-4.63549898636979,-3.96624774070599,-3.92895910750658,-4.65388092340841,-3.48466818215615,-4.96574837993683,-5.00195974946455,-4.98424896261604,5.57088343867318,-3.9806678735068,-4.00942063018304,-2.732885923259,5.61382656934931,-5.00176773525007,-2.74511612603244,-4.98404427081206,-5.02018587457671,-3.29219227627306
"28",5.65637287173091,5.69869230050553,5.69821668068985,5.6973545292495,5.74055413229015,5.78476688828418,5.74076279247681,5.73940800842282,5.74006063958267,-2.78669162387962,-2.79990970409399,-2.82918043785078,-2.81273921510058,-2.7974939720493,-2.81069954306025,5.91889064126077,-2.79943876866359,-2.81246652003566,-2.82356128617853,-2.81026235966549,5.70170589212302,5.7020380676413,5.57288652604687,5.74528376842068,5.61504626740017,5.74579943038287,5.65536620149783,5.99404719659525,5.61368005854182,5.74447421878647,-2.81916215196521,5.69940536042666,5.74302201725571,5.78493036403002,5.61458830716608,-2.80827915367553,5.82920684243503,-3.00052951043734,5.78650017135432,5.78500775540412,-4.70303537186027,5.65674740748056,-2.99056823645449,-4.72105004931557,-3.96381991632796,-2.9908816310381,-4.68564072617422,-3.01045106507362,-4.70374854515851,5.78603927534429,-3.00048293920196,-2.98088385162296,-3.94842759170684,-3.94843365176897,5.82856056647369,-3.96338505020611,-3.97868430752639,-4.7208347464217,-3.93309079771348,-2.82651067803827,-2.75294607772589,5.78417835917154,-4.73914279801197,-3.96343681543346,-5.06029788064537,5.7434894791012,-3.97867215760578,-3.94799528748055,-4.70350818371717,-4.026410034134,-3.9947148919759,-4.72164196905288,-3.53523977241038,-5.04260787085576,-5.07860106809666,-5.06099482083298,5.65746791341397,-4.04059708998433,-4.0688851071918,-2.76397409301032,5.70145872201115,-5.07841083940488,-2.77512155680169,-5.06079138129948,-5.09671810728478,-3.38495844777652
