-1.335971483214115907e-01,1.158995906619806650e-02,2.947359829147107591e-01
-1.381334606166293166e-01,2.274147227639882959e-02,2.663504158965275814e-01
-1.420577206753455557e-01,3.342966257631926896e-02,2.234604100367411639e-01
-1.453426371340869605e-01,4.343677434419462857e-02,1.666732161486667030e-01
-1.479642201288799974e-01,5.255892789750312571e-02,9.733833743190911658e-02
-1.499019581220882580e-01,6.061027323141761347e-02,1.754090244421464134e-02
-1.511389743162070143e-01,6.742677642999617138e-02,-6.994611526939061019e-02
-1.516621614159374964e-01,7.286956160774138436e-02,-1.617513101515417051e-01
-1.514622936418697774e-01,7.682774029455177733e-02,-2.540338749333602153e-01
-1.505341150504511671e-01,7.922067061965080981e-02,-3.426476842130325440e-01
-1.488764033745144932e-01,7.999960026705608962e-02,-4.233334292488519779e-01
-1.464920087653110159e-01,7.914865972987054910e-02,-4.919296432090187188e-01
-1.433878669895042590e-01,7.668518562734967514e-02,-5.445917370704761451e-01
-1.395749868116354930e-01,7.265936749765117275e-02,-5.780070270737784899e-01
-1.350684114728325780e-01,6.715322526232821165e-02,-5.895932838461305225e-01
-1.298871543586261335e-01,6.027893819517100849e-02,-5.776686388129177452e-01
-1.240541091312609423e-01,5.217655944011623248e-02,-5.415817652025411988e-01
-1.175959347834420049e-01,4.301116264144500684e-02,-4.817930768791756080e-01
-1.105429162496174289e-01,3.296947881934052943e-02,-3.999001744257706381e-01
-1.029288013862806050e-01,2.225609200934913073e-02,-2.986037818531378507e-01
-9.479061530299892624e-02,1.108927117380677403e-02,-1.816137852888354554e-01
-8.616845318960063282e-02,-3.034766963043012788e-04,-5.349850257495269296e-02
-7.710525294089019821e-02,-1.169004169028383007e-02,8.051624203155140214e-02
-6.764654902717534557e-02,-2.283843986412909324e-02,2.147885153565108063e-01
-5.784020919561132928e-02,-3.352153956057143253e-02,3.435297819318799961e-01
-4.773615571281309561e-02,-4.352168887114959278e-02,4.610882076025080156e-01
-3.738607297234943644e-02,-5.263514996282004504e-02,5.622303316763507253e-01
-2.684310339071400292e-02,-6.067624992644138349e-02,6.424054846095944571e-01
-1.616153360136408923e-02,-6.748116357990913139e-02,6.979780845713262627e-01
-5.396473027740913454e-03,-7.291125115708109450e-02,7.264146198518502962e-01
5.396473027740823249e-03,-7.685588288215582098e-02,7.264146198518504072e-01
1.616153360136417944e-02,-7.923469288309863134e-02,6.979780845713259296e-01
2.684310339071400292e-02,-7.999921652405628247e-02,6.424054846095944571e-01
3.738607297234943644e-02,-7.913387779860311944e-02,5.622303316763507253e-01
4.773615571281309561e-02,-7.665630666718241393e-02,4.610882076025080156e-01
5.784020919561132928e-02,-7.261697987347576211e-02,3.435297819318799961e-01
6.764654902717534557e-02,-6.709819255752014211e-02,2.147885153565108063e-01
7.710525294089019821e-02,-6.021238161739186218e-02,8.051624203155140214e-02
8.616845318960057731e-02,-5.209983497841269573e-02,-5.349850257495163824e-02
9.479061530299885685e-02,-4.292583344003479684e-02,-1.816137852888344562e-01
1.029288013862805357e-01,-3.287728333092566901e-02,-2.986037818531370736e-01
1.105429162496173456e-01,-2.215890857678644646e-02,-3.999001744257698054e-01
1.175959347834419355e-01,-1.098907976172936764e-02,-4.817930768791750529e-01
1.240541091312609423e-01,4.046348402559284368e-04,-5.415817652025411988e-01
1.298871543586261335e-01,1.179010562277739600e-02,-5.776686388129177452e-01
1.350684114728325780e-01,2.293537093472673705e-02,-5.895932838461305225e-01
1.395749868116354930e-01,3.361336294613127135e-02,-5.780070270737784899e-01
1.433878669895042590e-01,4.360653380984454153e-02,-5.445917370704761451e-01
1.464920087653110159e-01,5.271128786806439370e-02,-4.919296432090187188e-01
1.488764033745144655e-01,6.074212960421318530e-02,-4.233334292488525330e-01
1.505341150504511671e-01,6.753544283196986908e-02,-3.426476842130333211e-01
1.514622936418697496e-01,7.295282412622296209e-02,-2.540338749333609925e-01
1.516621614159374964e-01,7.688390258236063590e-02,-1.617513101515425378e-01
1.511389743162070143e-01,7.924858845558963027e-02,-6.994611526939145674e-02
1.499019581220882580e-01,7.999870486767766964e-02,1.754090244421540809e-02
1.479642201288799974e-01,7.911896933757542327e-02,9.733833743190911658e-02
1.453426371340869605e-01,7.662730513872492710e-02,1.666732161486667030e-01
1.420577206753455557e-01,7.257447613962256239e-02,2.234604100367411639e-01
1.381334606166293166e-01,6.704305256720484441e-02,2.663504158965275814e-01
1.335971483214115907e-01,6.014572876405501617e-02,2.947359829147107591e-01
1.284791807831134614e-01,5.202302721256935741e-02,3.087203553538272471e-01
1.228128472035409369e-01,4.284043560309750559e-02,3.090518578397577487e-01
1.166340996182955309e-01,3.278503527394089484e-02,2.970310797258612356e-01
1.099813092636067746e-01,2.206168971361606793e-02,2.743979543041942804e-01
1.028950104610814320e-01,1.088887077885085028e-02,2.432065520977171325e-01
9.541763386499346744e-02,-5.057923372235993307e-04,2.056954247335211761e-01
8.759323097057757079e-02,-1.189015070368340185e-02,1.641608883700044208e-01
7.946719182107744861e-02,-2.303226533320522351e-02,1.208397911409535841e-01
7.108595787589651327e-02,-3.370513258617941627e-02,7.780715504544120920e-02
6.249673201209200030e-02,-4.369130902461817317e-02,3.689271871299103223e-02
5.374718762672705402e-02,-5.278734149149645616e-02,-3.810625632123756002e-04
4.488517878848027887e-02,-6.080791215939600897e-02,-3.283847824906586249e-02
3.595845335372330892e-02,-6.758961409938959997e-02,-5.966779284343052409e-02
2.701437091545481201e-02,-7.299428044869465948e-02,-8.041777772639552291e-02
1.809962739356540604e-02,-7.691179935036454585e-02,-9.497608070172695871e-02
9.259988002533749499e-03,-7.926235731490571812e-02,-1.035327125874000581e-01
5.400302485543215930e-04,-7.999806529873834671e-02,-1.065323958373476099e-01
-8.017101486919052389e-03,-7.910393437062512856e-02,-1.046197104961929386e-01
-1.636992832527339736e-02,-7.659818108834862138e-02,-9.858090752276216229e-02
-2.447885489265309161e-02,-7.253185636405212744e-02,-8.928597256593498455e-02
-3.230637173003928636e-02,-6.698780537954739100e-02,-7.763405883243398864e-02
-3.981724102499625828e-02,-6.007897974173408845e-02,-6.450481609441044428e-02
-4.697866471364584018e-02,-5.194613626539653500e-02,-5.071747654847960640e-02
-5.376043414123671260e-02,-4.275496926717851226e-02,-3.699886787309383807e-02
-6.013506061308419165e-02,-3.269273479588503950e-02,-2.396085528963422598e-02
-6.607788631350801356e-02,-2.196443557528417190e-02,-1.208710625422239338e-02
-7.156717521751972122e-02,-1.078864438539852560e-02,-1.728553185855675545e-03
-7.658418376726056076e-02,6.069490254634067388e-04,6.893478785786633437e-03
-8.111321123142754830e-02,1.199017677303618711e-02,1.367780062785431926e-02
-8.514162981004494424e-02,2.312912290463704085e-02,1.862903409488192094e-02
-8.865989468787012495e-02,3.379684833398235999e-02,2.183997556157205727e-02
-9.166153437644540547e-02,4.377601437992062472e-02,2.347214569651388458e-02
-9.414312181634600096e-02,5.286331071151214450e-02,2.373589249874604248e-02
-9.610422683662167564e-02,6.087359748680775534e-02,2.287122399049653157e-02
-9.754735068694064815e-02,6.764367729555198494e-02,2.113031505785037054e-02
-9.847784346874263739e-02,7.303562005821020997e-02,1.876238137283300217e-02
-9.890380539410714711e-02,7.693957314156252281e-02,1.600136087433175897e-02
-9.883597289442068445e-02,7.927599943903143598e-02,1.305660587044030728e-02
-9.828759068476117244e-02,7.999729781826095398e-02,1.010657885913703556e-02
-9.727427096376646543e-02,7.908877292179206098e-02,7.295371254240456960e-03
-9.581384099226464279e-02,7.656893456262098274e-02,4.731731191301368281e-03
-9.392618034685820683e-02,7.248912061491072367e-02,2.490195843544117538e-03
-9.163304918680198474e-02,6.693245108288448098e-02,6.138735855667469153e-04
-8.895790890381570504e-02,6.001213465715620615e-02,-8.815920855353381966e-04
-8.592573654493801394e-02,5.186916225983771722e-02,-2.003327410151567282e-03
