7.249116868921960666e-02,0.000000000000000000e+00,-5.921150390500624916e-04
7.504925811388502011e-02,2.760130647699245328e-03,-2.605684570119714823e-04
7.730613775575885527e-02,1.081673440577115078e-02,1.814400283487140530e-04
7.924073575205539677e-02,2.351659120508816508e-02,7.360166898684187197e-04
8.083325892120617195e-02,3.983001141643794513e-02,1.398537845044421201e-03
8.206534932484862988e-02,5.843432188893001727e-02,2.156262133288768413e-03
8.292023557644713494e-02,7.782110675182776771e-02,2.987158916468723134e-03
8.338287772378333296e-02,9.641850802023099742e-02,3.859085966508147333e-03
8.344010454982062064e-02,1.127186700136404568e-01,4.729454791537172735e-03
8.308074216285248059e-02,1.253999945420673501e-01,5.545517983207078061e-03
8.229573278240415179e-02,1.334342945512844714e-01,6.245398162186877739e-03
8.107824267199703616e-02,1.361701583341993482e-01,6.759951277874739865e-03
7.942375822346711689e-02,1.333857652349794420e-01,7.015517704477360755e-03
7.733016925982988399e-02,1.253068706100214924e-01,6.937563173774260496e-03
7.479783869441226918e-02,1.125885018460331816e-01,6.455149526214619057e-03
7.182965776274928549e-02,9.626184950080732272e-02,5.506105090291461661e-03
6.843108613013239305e-02,7.765065957127033347e-02,4.042689882762711372e-03
6.461017627117145168e-02,5.826390570654057383e-02,2.037476470273053442e-03
6.037758161771376864e-02,3.967344337822288625e-02,-5.109011796856289178e-04
5.574654807729749473e-02,2.338656566561890179e-02,-3.572535051162539863e-03
5.073288863528911674e-02,1.072379368466907200e-02,-7.082009008413291118e-03
4.535494086919942408e-02,2.711810270613376588e-03,-1.093559943545502691e-02
3.963350732257196057e-02,2.177269453680616637e-07,-1.499035078082997310e-02
3.359177880742135469e-02,2.808868825628163448e-03,-1.906541661992696909e-02
2.725524082757343688e-02,1.091004139986181259e-02,-2.294597155923885912e-02
2.065156343948479009e-02,2.364690179270334883e-02,-2.638987859128906141e-02
1.381047499124098653e-02,3.998676016658384014e-02,-2.913714334044612345e-02
6.763620303480446204e-03,5.860479979512191878e-02,-3.092200688312486678e-02
-4.555960230233312949e-04,7.799149166356517116e-02,-3.148733122787720357e-02
-7.812180370438322544e-03,9.657498532689559601e-02,-3.060072749267142914e-02
-1.526973402099118804e-02,1.128485527170695335e-01,-2.807167987047622104e-02
-2.279064920253801030e-02,1.254927519036197203e-01,-2.376874361998639398e-02
-3.033631613393197174e-02,1.334824059118901729e-01,-1.763575804458538537e-02
-3.786733984526071545e-02,1.361697228806567628e-01,-9.705930609375109167e-03
-4.534376545940399517e-02,1.333368182733556950e-01,-1.126290557168295421e-04
-5.272531054120370431e-02,1.252133807030776091e-01,1.090422537559795728e-02
-5.997160304958653460e-02,1.124580490467679550e-01,2.299713287735631606e-02
-6.704242336692156634e-02,9.610501077056998742e-02,3.571610775535374871e-02
-7.389794882934859477e-02,7.748015121202668498e-02,4.852034187479333655e-02
-8.049899914231131715e-02,5.809355233788932038e-02,6.079652972915352421e-02
-8.680728103753081182e-02,3.951705705330543078e-02,7.188353554333663797e-02
-9.278563051152600993e-02,2.325682600590373017e-02,8.110264682885391652e-02
-9.839825098180311758e-02,1.063121983097926014e-02,8.779222431627091427e-02
-1.036109457051807292e-01,2.663908003414585442e-03,9.134515503855536456e-02
-1.083913428234686005e-01,8.709063889497035921e-07,9.124717424599632087e-02
-1.127091114348634932e-01,2.858024492683973721e-03,8.711387222510917627e-02
-1.165361671348472683e-01,1.100371407017482032e-02,7.872406982024013344e-02
-1.198468655278484007e-01,2.377749659503321233e-02,6.604725155986228280e-02
-1.226181822801473975e-01,4.014368862613797162e-02,4.926290000744344005e-02
-1.248298783650444166e-01,5.877533833478579967e-02,2.876988213584241727e-02
-1.264646492426581004e-01,7.816181321674676996e-02,5.184490604530634685e-03
-1.275082568182796527e-01,9.673128042001460924e-02,-2.067367848324001139e-02
-1.279496431342730112e-01,1.129781491256258985e-01,-4.780815299658518897e-02
-1.277810248703154516e-01,1.255851421014275437e-01,-7.508372171916972981e-02
-1.269979678544577995e-01,1.335300990090894646e-01,-1.012749318409531946e-01
-1.255994409221274921e-01,1.361688519763566141e-01,-1.251228774291648915e-01
-1.235878486008089860e-01,1.332874539794645097e-01,-1.453975712719639546e-01
-1.209690422436754953e-01,1.251195254191718453e-01,-1.609626843958720244e-01
-1.177523093848176217e-01,1.123273124501856929e-01,-1.708391008243167197e-01
-1.139503412407914668e-01,9.594799283261692957e-02,-1.742636019050892437e-01
-1.095791784368307792e-01,7.730958276462225609e-02,-1.707390848322835053e-01
-1.046581351900541107e-01,5.792326287251026162e-02,-1.600730396972118719e-01
-9.920970233516329673e-02,3.936085344189009516e-02,-1.424015490851689714e-01
-9.325942972928022434e-02,2.312737305572220778e-02,-1.181968090669349158e-01
-8.683578872052870323e-02,1.053901343677902773e-02,-8.825706125544910408e-02
-7.997001550857726904e-02,2.616424152472805655e-03,-5.367882105710944374e-02
-7.269593636348584131e-02,1.959534153186662081e-06,-1.581232692208377200e-02
-6.504977580075568810e-02,2.907597334480298539e-03,2.379784629965671361e-02
-5.706994893442574740e-02,1.109775181760512541e-02,6.348413619928618135e-02
-4.879683934540356843e-02,2.390837477682884391e-02,1.015356497458720919e-01
-4.027256390805122183e-02,4.030079579142864521e-02,1.362818981393692785e-01
-3.154072611351640271e-02,5.894593641720329708e-02,1.661760494608742755e-01
-2.264615951264774274e-02,7.833207032204209108e-02,1.898730814933569933e-01
-1.363466297388397051e-02,9.688739229996712332e-02,2.062984406382033231e-01
-4.552729511677792301e-03,1.131074584104459352e-01,2.147033075175528438e-01
4.552729511677715973e-03,1.256771645445883545e-01,2.147033075175528716e-01
1.363466297388404684e-02,1.335773735378502358e-01,2.062984406382032121e-01
2.264615951264774274e-02,1.361675456268689188e-01,1.898730814933569933e-01
3.154072611351640271e-02,1.332376726690266411e-01,1.661760494608742755e-01
4.027256390805122183e-02,1.250253053585769214e-01,1.362818981393692785e-01
4.879683934540356843e-02,1.121962928924422065e-01,1.015356497458720919e-01
5.706994893442574740e-02,9.579079669119258678e-02,6.348413619928618135e-02
6.504977580075568810e-02,7.713895531996657617e-02,2.379784629965671361e-02
7.269593636348578580e-02,5.775303839952840301e-02,-1.581232692208345975e-02
7.997001550857721353e-02,3.920483354301296935e-02,-5.367882105710915230e-02
8.683578872052863384e-02,2.299820764302048723e-02,-8.825706125544886815e-02
9.325942972928015495e-02,1.044717509179531739e-02,-1.181968090669346660e-01
9.920970233516322734e-02,2.569359021481914130e-03,-1.424015490851688048e-01
1.046581351900541107e-01,3.483603275509377352e-06,-1.600730396972118719e-01
1.095791784368307792e-01,2.957587033962705714e-03,-1.707390848322835053e-01
1.139503412407914668e-01,1.119215404071293753e-02,-1.742636019050892437e-01
1.177523093848176217e-01,2.403953550102873662e-02,-1.708391008243167197e-01
1.209690422436754953e-01,4.045808065764074785e-02,-1.609626843958720244e-01
1.235878486008089860e-01,5.911659295127558167e-02,-1.453975712719639546e-01
1.255994409221274921e-01,7.850226189053259584e-02,-1.251228774291650581e-01
1.269979678544577995e-01,9.704331996830363460e-02,-1.012749318409534305e-01
1.277810248703154239e-01,1.132364797445025439e-01,-7.508372171916996574e-02
1.279496431342730112e-01,1.257688186445515000e-01,-4.780815299658543183e-02
1.275082568182796527e-01,1.336242291958173178e-01,-2.067367848324026466e-02
1.264646492426581004e-01,1.361658038405488269e-01,5.184490604530861066e-03
1.248298783650444166e-01,1.331874746604297943e-01,2.876988213584241727e-02
1.226181822801473975e-01,1.249307211238991355e-01,4.926290000744344005e-02
1.198468655278484007e-01,1.120649912115030816e-01,6.604725155986228280e-02
1.165361671348472683e-01,9.563342335168069364e-02,7.872406982024013344e-02
1.127091114348634932e-01,7.696826996934627574e-02,8.711387222510917627e-02
1.083913428234686005e-01,5.758288000765387354e-02,9.124717424599632087e-02
1.036109457051807708e-01,3.904899835453498613e-02,9.134515503855537844e-02
9.839825098180315921e-02,2.286933059390529321e-02,8.779222431627096979e-02
9.278563051152606544e-02,1.035570538340155333e-02,8.110264682885398591e-02
8.680728103753086733e-02,2.522712911457700418e-03,7.188353554333670736e-02
8.049899914231134490e-02,5.443104008385345526e-06,6.079652972915362136e-02
7.389794882934855313e-02,3.007993271410699509e-03,4.852034187479321165e-02
6.704242336692156634e-02,1.128692013572695982e-02,3.571610775535374871e-02
5.997160304958653460e-02,2.417097792876454418e-02,2.299713287735631606e-02
5.272531054120370431e-02,4.061554221882301280e-02,1.090422537559795728e-02
4.534376545940399517e-02,5.928730684552900587e-02,-1.126290557168295421e-04
3.786733984526071545e-02,7.867238683371959029e-02,-9.705930609375109167e-03
3.033631613393197174e-02,9.719906242775330774e-02,-1.763575804458538537e-02
2.279064920253801030e-02,1.133652123026103742e-01,-2.376874361998639398e-02
1.526973402099123835e-02,1.258601038151220541e-01,-2.807167987047618982e-02
7.812180370438371983e-03,1.336706656833146212e-01,-3.060072749267141526e-02
4.555960230234272468e-04,1.361636266285362606e-01,-3.148733122787719663e-02
-6.763620303480305691e-03,1.331368602747269592e-01,-3.092200688312488760e-02
-1.381047499124098653e-02,1.248357733200733677e-01,-2.913714334044612345e-02
-2.065156343948479009e-02,1.119334082471380720e-01,-2.638987859128906141e-02
-2.725524082757343688e-02,9.547587382059825878e-02,-2.294597155923885912e-02
-3.359177880742135469e-02,7.679752780441903570e-02,-1.906541661992696909e-02
-3.963350732257196057e-02,5.741278878517329376e-02,-1.499035078082997310e-02
-4.535494086919942408e-02,3.889334887313572464e-02,-1.093559943545502691e-02
-5.073288863528911674e-02,2.274074273263983897e-02,-7.082009008413291118e-03
-5.574654807729749473e-02,1.026460489661295584e-02,-3.572535051162539863e-03
-6.037758161771369925e-02,2.476486120735981507e-03,-5.109011796856548302e-04
-6.461017627117141005e-02,7.838023819382535610e-06,2.037476470273032192e-03
-6.843108613013239305e-02,3.058815724439499593e-03,4.042689882762693157e-03
-7.182965776274928549e-02,1.138204949654905880e-02,5.506105090291461661e-03
-7.479783869441226918e-02,2.430270121936609073e-02,6.455149526214619057e-03
-7.733016925982988399e-02,4.077317946789398712e-02,6.937563173774260496e-03
-7.942375822346711689e-02,5.945807700812499874e-02,7.015517704477360755e-03
-8.107824267199703616e-02,7.884244406352952650e-02,6.759951277874739865e-03
-8.229573278240415179e-02,9.735461868222926307e-02,6.245398162186877739e-03
-8.308074216285248059e-02,1.134936552614305844e-01,5.545517983207078061e-03
-8.344010454982062064e-02,1.259510194724648702e-01,4.729454791537176205e-03
-8.338287772378333296e-02,1.337166827033470784e-01,3.859085966508154272e-03
-8.292023557644713494e-02,1.361610140047561646e-01,2.987158916468729639e-03
-8.206534932484865763e-02,1.330858298356338287e-01,2.156262133288773183e-03
-8.083325892120617195e-02,1.247404625543602902e-01,1.398537845044428357e-03
-7.924073575205539677e-02,1.118015448409164780e-01,7.360166898684187197e-04
-7.730613775575885527e-02,9.531814910558987497e-02,1.814400283487140530e-04
-7.504925811388502011e-02,7.662672991720530236e-02,-2.605684570119714823e-04
-7.249116868921960666e-02,5.724276581994411361e-02,-5.921150390500624916e-04
